Participant._id_in_session,Participant.code,Participant.label,Participant._current_page,Participant._current_app_name,Participant._round_number,Participant._current_page_name,Participant.status,Participant.ip_address,Participant.time_started,Participant.exclude_from_data_analysis,Participant.name,Participant.visited,Participant.mturk_worker_id,Participant.mturk_assignment_id,Player.id_in_group,Player.role,Player.id,Player.payoff,Player.extraction,Player.partial_pay,Player.ranking,Player.auxiliar,Player.aux_2_1,Player.aux_2_2,Player.aux_2_3,Player.gp_ranking,Group.id,Group.total_extraction,Group.total_payment,Group.group_loss,Subsession.id,Subsession.round_number,Subsession.multi_uno,Subsession.multi_dos,Subsession.multi_tres,Subsession.rank_uno,Subsession.rank_dos,Subsession.rank_tres,Subsession.rank_p_1,Subsession.rank_p_2,Subsession.rank_p_3,Subsession.rank_p_4,Subsession.rank_p_5,Subsession.rank_p_6,Subsession.rank_p_7,Subsession.rank_p_8,Subsession.rank_p_9,Subsession.rank_p_10,Subsession.rank_p_11,Subsession.rank_p_12,Subsession.posit_1,Subsession.posit_2,Subsession.posit_3,Subsession.posit_4,Subsession.posit_5,Subsession.posit_6,Subsession.posit_7,Subsession.posit_8,Subsession.posit_9,Subsession.posit_10,Subsession.posit_11,Subsession.posit_12,Subsession.max_pay,Subsession.min_pay,Subsession.max_fund,Subsession.min_fund,Session.code,Session.label,Session.experimenter_name,Session.real_world_currency_per_point,Session.time_scheduled,Session.time_started,Session.mturk_HITId,Session.mturk_HITGroupId,Session.participation_fee,Session.comment,Session.is_demo,Session.use_cli_bots
P9,frno2noq,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-22 22:30:18.753979+00:00,0,123,1,,,3,,321,4.2,4,4.7,10,123,0,0,1,3,162,18,20.8,0.7,27,7,1.10,1,0.90,1,2,3,1,3,9,7,2,5,3,10,10,12,7,5,115,116,117,118,119,120,121,122,123,124,125,126,7.4,4.0,5.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P7,f5j0x68s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.141.33.163,2016-08-22 22:28:37.829446+00:00,0,121,1,,,1,,319,6.0,5,6.0,3,121,0,1,0,2,161,17,21.0,1,27,7,1.10,1,0.90,1,2,3,1,3,9,7,2,5,3,10,10,12,7,5,115,116,117,118,119,120,121,122,123,124,125,126,7.4,4.0,5.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P11,enoytqa1,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:30:29.823319+00:00,0,125,1,,,4,,323,5.1,5,5.7,7,125,0,0,1,3,162,18,20.8,0.7,27,7,1.10,1,0.90,1,2,3,1,3,9,7,2,5,3,10,10,12,7,5,115,116,117,118,119,120,121,122,123,124,125,126,7.4,4.0,5.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P1,sjcpjyj5,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.239.229,2016-08-24 19:22:20.332262+00:00,0,159,1,,,4,,397,7.1,5,7.1,2,159,1,0,0,2,202,14,22.4,2.1,34,4,1,0.90,1.10,2,3,1,2,7,12,7,2,9,6,11,4,10,1,4,159,160,161,162,163,164,165,166,167,168,169,170,9.0,2.1,12.0,4.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P3,qorbl9h6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.178.66,2016-08-24 19:23:00.624743+00:00,0,161,1,,,1,,399,2.1,0,2.1,12,161,1,0,0,2,202,14,22.4,2.1,34,4,1,0.90,1.10,2,3,1,2,7,12,7,2,9,6,11,4,10,1,4,159,160,161,162,163,164,165,166,167,168,169,170,9.0,2.1,12.0,4.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P7,9ztf0gck,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-24 19:26:18.989753+00:00,0,165,1,,,3,,403,6.1,4,6.1,6,165,1,0,0,2,202,14,22.4,2.1,34,4,1,0.90,1.10,2,3,1,2,7,12,7,2,9,6,11,4,10,1,4,159,160,161,162,163,164,165,166,167,168,169,170,9.0,2.1,12.0,4.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P11,jklv5j48,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-24 19:23:41.215015+00:00,0,169,1,,,3,,407,9.0,4,8.2,1,169,0,0,1,1,204,8,24.8,4.2,34,4,1,0.90,1.10,2,3,1,2,7,12,7,2,9,6,11,4,10,1,4,159,160,161,162,163,164,165,166,167,168,169,170,9.0,2.1,12.0,4.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P12,s9vmyr55,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.236.35,2016-08-24 19:23:22.130324+00:00,0,170,1,,,1,,408,6.8,2,6.2,4,170,0,0,1,1,204,8,24.8,4.2,34,4,1,0.90,1.10,2,3,1,2,7,12,7,2,9,6,11,4,10,1,4,159,160,161,162,163,164,165,166,167,168,169,170,9.0,2.1,12.0,4.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P5,ee6dngxr,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.93.189.130,2016-08-22 17:39:05.178238+00:00,0,95,1,,,3,,233,6.0,5,6.0,4,95,0,0,1,2,120,17,21.0,1,20,10,1.10,0.90,1,1,3,2,7,10,12,1,4,8,3,4,10,8,4,2,91,92,93,94,95,96,97,98,99,100,101,102,8.7,3.0,14.0,2.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P11,w8txiz3u,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.111.206.121,2016-08-22 17:37:54.880974+00:00,0,101,1,,,4,,239,6.0,5,6.0,4,101,0,0,1,2,120,17,21.0,1,20,10,1.10,0.90,1,1,3,2,7,10,12,1,4,8,3,4,10,8,4,2,91,92,93,94,95,96,97,98,99,100,101,102,8.7,3.0,14.0,2.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P9,9o9clpsq,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.180.37.142,2016-08-22 17:38:18.596573+00:00,0,99,1,,,1,,237,4.2,4,4.7,10,99,0,1,0,3,119,18,20.8,0.7,20,10,1.10,0.90,1,1,3,2,7,10,12,1,4,8,3,4,10,8,4,2,91,92,93,94,95,96,97,98,99,100,101,102,8.7,3.0,14.0,2.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P8,mihn323q,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.63.227.88,2016-08-22 17:38:31.594973+00:00,0,98,1,,,2,,236,6.0,5,6.0,4,98,0,0,1,2,120,17,21.0,1,20,10,1.10,0.90,1,1,3,2,7,10,12,1,4,8,3,4,10,8,4,2,91,92,93,94,95,96,97,98,99,100,101,102,8.7,3.0,14.0,2.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P6,2z3woarf,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.98.230,2016-08-22 17:38:52.462263+00:00,0,96,1,,,3,,234,5.1,5,5.7,8,96,0,1,0,3,119,18,20.8,0.7,20,10,1.10,0.90,1,1,3,2,7,10,12,1,4,8,3,4,10,8,4,2,91,92,93,94,95,96,97,98,99,100,101,102,8.7,3.0,14.0,2.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P4,ngpbmulp,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.95.237.20,2016-08-22 17:39:17.156757+00:00,0,94,1,,,4,,232,8.7,3,7.9,1,94,1,0,0,1,118,6,25.6,4.9,20,10,1.10,0.90,1,1,3,2,7,10,12,1,4,8,3,4,10,8,4,2,91,92,93,94,95,96,97,98,99,100,101,102,8.7,3.0,14.0,2.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P3,l739scml,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.65.93.238,2016-08-22 17:39:16.840737+00:00,0,93,1,,,1,,231,3.0,2,3.0,12,93,0,0,1,2,120,17,21.0,1,20,10,1.10,0.90,1,1,3,2,7,10,12,1,4,8,3,4,10,8,4,2,91,92,93,94,95,96,97,98,99,100,101,102,8.7,3.0,14.0,2.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P7,z6185o9m,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.93.183.121,2016-08-22 17:38:42.115072+00:00,0,97,1,,,1,,235,6.5,1,5.9,3,97,1,0,0,1,118,6,25.6,4.9,20,10,1.10,0.90,1,1,3,2,7,10,12,1,4,8,3,4,10,8,4,2,91,92,93,94,95,96,97,98,99,100,101,102,8.7,3.0,14.0,2.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P1,tpmnllyw,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.185.250,2016-08-22 17:38:34.927355+00:00,0,91,1,,,2,,229,5.4,0,4.9,7,91,1,0,0,1,118,6,25.6,4.9,20,10,1.10,0.90,1,1,3,2,7,10,12,1,4,8,3,4,10,8,4,2,91,92,93,94,95,96,97,98,99,100,101,102,8.7,3.0,14.0,2.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P10,bkdkazck,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.152.73.88,2016-08-22 17:38:06.930981+00:00,0,100,1,,,4,,238,5.1,5,5.7,8,100,0,1,0,3,119,18,20.8,0.7,20,10,1.10,0.90,1,1,3,2,7,10,12,1,4,8,3,4,10,8,4,2,91,92,93,94,95,96,97,98,99,100,101,102,8.7,3.0,14.0,2.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P2,24wb7l7g,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.37.199.190,2016-08-22 17:38:46.764842+00:00,0,92,1,,,2,,230,4.2,4,4.7,10,92,0,1,0,3,119,18,20.8,0.7,20,10,1.10,0.90,1,1,3,2,7,10,12,1,4,8,3,4,10,8,4,2,91,92,93,94,95,96,97,98,99,100,101,102,8.7,3.0,14.0,2.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P12,0a2wbu80,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.102.236.103,2016-08-22 17:37:41.508841+00:00,0,102,1,,,3,,240,7.6,2,6.9,2,102,1,0,0,1,118,6,25.6,4.9,20,10,1.10,0.90,1,1,3,2,7,10,12,1,4,8,3,4,10,8,4,2,91,92,93,94,95,96,97,98,99,100,101,102,8.7,3.0,14.0,2.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P11,enoytqa1,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:30:29.823319+00:00,0,125,1,,,4,,311,4.5,3,4.7,10,125,0,0,1,2,156,15,21.8,1.7,26,6,0.95,1.10,0.95,2,1,2,6,4,4,2,2,12,1,10,6,9,10,6,115,116,117,118,119,120,121,122,123,124,125,126,8.1,3.5,7.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P2,7s3nsihj,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:40.454912+00:00,0,116,1,,,3,,302,5.9,3,5.4,4,116,0,1,0,1,155,13,22.6,2.4,26,6,0.95,1.10,0.95,2,1,2,6,4,4,2,2,12,1,10,6,9,10,6,115,116,117,118,119,120,121,122,123,124,125,126,8.1,3.5,7.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P7,f5j0x68s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.141.33.163,2016-08-22 22:28:37.829446+00:00,0,121,1,,,1,,307,8.1,5,7.4,1,121,0,1,0,1,155,13,22.6,2.4,26,6,0.95,1.10,0.95,2,1,2,6,4,4,2,2,12,1,10,6,9,10,6,115,116,117,118,119,120,121,122,123,124,125,126,8.1,3.5,7.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P12,t9kl2n8x,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.220.50,2016-08-22 22:30:17.425605+00:00,0,126,1,,,2,,312,5.4,4,5.7,6,126,1,0,0,2,154,15,21.8,1.7,26,6,0.95,1.10,0.95,2,1,2,6,4,4,2,2,12,1,10,6,9,10,6,115,116,117,118,119,120,121,122,123,124,125,126,8.1,3.5,7.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P4,3k9j4xgn,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.138.145.240,2016-08-22 22:29:08.183207+00:00,0,118,1,,,1,,304,6.4,5,6.7,2,118,0,0,1,2,156,15,21.8,1.7,26,6,0.95,1.10,0.95,2,1,2,6,4,4,2,2,12,1,10,6,9,10,6,115,116,117,118,119,120,121,122,123,124,125,126,8.1,3.5,7.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P3,c7noh4z6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.200.15,2016-08-22 22:28:53.833365+00:00,0,117,1,,,4,,303,5.9,3,5.4,4,117,0,1,0,1,155,13,22.6,2.4,26,6,0.95,1.10,0.95,2,1,2,6,4,4,2,2,12,1,10,6,9,10,6,115,116,117,118,119,120,121,122,123,124,125,126,8.1,3.5,7.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P5,doui53it,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.111.201.32,2016-08-22 22:29:19.633131+00:00,0,119,1,,,1,,305,6.4,5,6.7,2,119,1,0,0,2,154,15,21.8,1.7,26,6,0.95,1.10,0.95,2,1,2,6,4,4,2,2,12,1,10,6,9,10,6,115,116,117,118,119,120,121,122,123,124,125,126,8.1,3.5,7.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P10,ydsge81s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.33.196.195,2016-08-22 22:30:33.853887+00:00,0,124,1,,,2,,310,4.8,2,4.4,9,124,0,1,0,1,155,13,22.6,2.4,26,6,0.95,1.10,0.95,2,1,2,6,4,4,2,2,12,1,10,6,9,10,6,115,116,117,118,119,120,121,122,123,124,125,126,8.1,3.5,7.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P8,ihne4spc,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:22.599381+00:00,0,122,1,,,2,,308,4.5,3,4.7,10,122,0,0,1,2,156,15,21.8,1.7,26,6,0.95,1.10,0.95,2,1,2,6,4,4,2,2,12,1,10,6,9,10,6,115,116,117,118,119,120,121,122,123,124,125,126,8.1,3.5,7.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P9,mjdnctyz,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.168.218.13,2016-08-24 19:25:33.904216+00:00,0,167,1,,,4,,405,6.8,2,6.2,4,167,0,0,1,1,204,8,24.8,4.2,34,4,1,0.90,1.10,2,3,1,2,7,12,7,2,9,6,11,4,10,1,4,159,160,161,162,163,164,165,166,167,168,169,170,9.0,2.1,12.0,4.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P5,aqz8kpeg,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.144.135,2016-08-24 19:22:26.031067+00:00,0,163,1,,,2,,401,7.1,5,7.1,2,163,1,0,0,2,202,14,22.4,2.1,34,4,1,0.90,1.10,2,3,1,2,7,12,7,2,9,6,11,4,10,1,4,159,160,161,162,163,164,165,166,167,168,169,170,9.0,2.1,12.0,4.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P8,b3i274az,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.180.37.142,2016-08-24 19:24:48.791579+00:00,0,166,1,,,3,,404,3.1,2,3.4,11,166,0,1,0,3,203,16,21.6,1.4,34,4,1,0.90,1.10,2,3,1,2,7,12,7,2,9,6,11,4,10,1,4,159,160,161,162,163,164,165,166,167,168,169,170,9.0,2.1,12.0,4.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P5,doui53it,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.111.201.32,2016-08-22 22:29:19.633131+00:00,0,119,1,,,1,,317,6.3,4,5.7,2,119,1,0,0,1,160,15,21.8,1.7,27,7,1.10,1,0.90,1,2,3,1,3,9,7,2,5,3,10,10,12,7,5,115,116,117,118,119,120,121,122,123,124,125,126,7.4,4.0,5.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P6,skf3koob,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.35.233.184,2016-08-22 22:29:38.557601+00:00,0,120,1,,,4,,318,5.2,3,4.7,5,120,1,0,0,1,160,15,21.8,1.7,27,7,1.10,1,0.90,1,2,3,1,3,9,7,2,5,3,10,10,12,7,5,115,116,117,118,119,120,121,122,123,124,125,126,7.4,4.0,5.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P2,9kvkd4i6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.178.230.6,2016-08-24 19:22:41.174258+00:00,0,160,1,,,1,,398,5.8,5,6.4,7,160,0,1,0,3,203,16,21.6,1.4,34,4,1,0.90,1.10,2,3,1,2,7,12,7,2,9,6,11,4,10,1,4,159,160,161,162,163,164,165,166,167,168,169,170,9.0,2.1,12.0,4.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P10,cur8pcqa,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.7.190.70,2016-08-24 19:24:49.518930+00:00,0,168,1,,,2,,406,4.6,0,4.2,10,168,0,0,1,1,204,8,24.8,4.2,34,4,1,0.90,1.10,2,3,1,2,7,12,7,2,9,6,11,4,10,1,4,159,160,161,162,163,164,165,166,167,168,169,170,9.0,2.1,12.0,4.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P4,1ws6fjdv,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.200.15,2016-08-24 19:23:23.546293+00:00,0,162,1,,,4,,400,5.8,5,6.4,7,162,0,1,0,3,203,16,21.6,1.4,34,4,1,0.90,1.10,2,3,1,2,7,12,7,2,9,6,11,4,10,1,4,159,160,161,162,163,164,165,166,167,168,169,170,9.0,2.1,12.0,4.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P6,92slnsbb,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.93.189.130,2016-08-24 19:22:48.197065+00:00,0,164,1,,,2,,402,4.9,4,5.4,9,164,0,1,0,3,203,16,21.6,1.4,34,4,1,0.90,1.10,2,3,1,2,7,12,7,2,9,6,11,4,10,1,4,159,160,161,162,163,164,165,166,167,168,169,170,9.0,2.1,12.0,4.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P9,frno2noq,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-22 22:30:18.753979+00:00,0,123,1,,,3,,345,4.2,3,4.7,11,123,0,0,1,3,174,15,21.8,1.7,29,9,1.05,1.05,0.90,1,1,3,1,1,5,3,5,5,5,12,11,5,3,5,115,116,117,118,119,120,121,122,123,124,125,126,7.5,3.3,6.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P5,doui53it,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.111.201.32,2016-08-22 22:29:19.633131+00:00,0,119,1,,,1,,353,6.4,5,6.4,4,119,1,0,0,2,178,16,21.6,1.4,30,10,1,1.10,0.90,2,1,3,4,1,11,7,4,11,2,9,7,2,9,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.4,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P12,t9kl2n8x,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.220.50,2016-08-22 22:30:17.425605+00:00,0,126,1,,,2,,360,5.4,4,5.4,6,126,1,0,0,2,178,16,21.6,1.4,30,10,1,1.10,0.90,2,1,3,4,1,11,7,4,11,2,9,7,2,9,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.4,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P4,3k9j4xgn,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.138.145.240,2016-08-22 22:29:08.183207+00:00,0,118,1,,,1,,352,5.1,5,5.7,7,118,0,0,1,3,180,18,20.8,0.7,30,10,1,1.10,0.90,2,1,3,4,1,11,7,4,11,2,9,7,2,9,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.4,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P10,ydsge81s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.33.196.195,2016-08-22 22:30:33.853887+00:00,0,124,1,,,2,,358,6.7,3,6.1,2,124,0,1,0,1,179,11,23.4,3.1,30,10,1,1.10,0.90,2,1,3,4,1,11,7,4,11,2,9,7,2,9,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.4,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P9,frno2noq,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-22 22:30:18.753979+00:00,0,123,1,,,3,,357,5.1,5,5.7,7,123,0,0,1,3,180,18,20.8,0.7,30,10,1,1.10,0.90,2,1,3,4,1,11,7,4,11,2,9,7,2,9,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.4,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P6,skf3koob,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.35.233.184,2016-08-22 22:29:38.557601+00:00,0,120,1,,,4,,354,3.4,2,3.4,11,120,1,0,0,2,178,16,21.6,1.4,30,10,1,1.10,0.90,2,1,3,4,1,11,7,4,11,2,9,7,2,9,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.4,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P11,enoytqa1,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:30:29.823319+00:00,0,125,1,,,4,,359,4.2,4,4.7,9,125,0,0,1,3,180,18,20.8,0.7,30,10,1,1.10,0.90,2,1,3,4,1,11,7,4,11,2,9,7,2,9,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.4,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P8,ihne4spc,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:22.599381+00:00,0,122,1,,,2,,356,4.2,4,4.7,9,122,0,0,1,3,180,18,20.8,0.7,30,10,1,1.10,0.90,2,1,3,4,1,11,7,4,11,2,9,7,2,9,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.4,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P4,1ws6fjdv,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.200.15,2016-08-24 19:23:23.546293+00:00,0,162,1,,,4,,412,5.1,5,5.7,6,162,0,1,0,3,209,18,20.8,0.7,35,5,1,0.90,1.10,2,3,1,3,10,8,6,3,6,8,10,3,10,1,2,159,160,161,162,163,164,165,166,167,168,169,170,8.6,4.2,11.0,2.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P5,aqz8kpeg,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.144.135,2016-08-24 19:22:26.031067+00:00,0,163,1,,,2,,413,6.4,5,6.4,3,163,1,0,0,2,208,16,21.6,1.4,35,5,1,0.90,1.10,2,3,1,3,10,8,6,3,6,8,10,3,10,1,2,159,160,161,162,163,164,165,166,167,168,169,170,8.6,4.2,11.0,2.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P3,qorbl9h6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.178.66,2016-08-24 19:23:00.624743+00:00,0,161,1,,,1,,411,4.4,3,4.4,8,161,1,0,0,2,208,16,21.6,1.4,35,5,1,0.90,1.10,2,3,1,3,10,8,6,3,6,8,10,3,10,1,2,159,160,161,162,163,164,165,166,167,168,169,170,8.6,4.2,11.0,2.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P1,sjcpjyj5,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.239.229,2016-08-24 19:22:20.332262+00:00,0,159,1,,,4,,409,6.4,5,6.4,3,159,1,0,0,2,208,16,21.6,1.4,35,5,1,0.90,1.10,2,3,1,3,10,8,6,3,6,8,10,3,10,1,2,159,160,161,162,163,164,165,166,167,168,169,170,8.6,4.2,11.0,2.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P11,jklv5j48,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-24 19:23:41.215015+00:00,0,169,1,,,3,,419,8.6,4,7.8,1,169,0,0,1,1,210,9,24.2,3.8,35,5,1,0.90,1.10,2,3,1,3,10,8,6,3,6,8,10,3,10,1,2,159,160,161,162,163,164,165,166,167,168,169,170,8.6,4.2,11.0,2.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P12,s9vmyr55,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.236.35,2016-08-24 19:23:22.130324+00:00,0,170,1,,,1,,420,7.5,3,6.8,2,170,0,0,1,1,210,9,24.2,3.8,35,5,1,0.90,1.10,2,3,1,3,10,8,6,3,6,8,10,3,10,1,2,159,160,161,162,163,164,165,166,167,168,169,170,8.6,4.2,11.0,2.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P7,9ztf0gck,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-24 19:26:18.989753+00:00,0,165,1,,,3,,415,4.4,3,4.4,8,165,1,0,0,2,208,16,21.6,1.4,35,5,1,0.90,1.10,2,3,1,3,10,8,6,3,6,8,10,3,10,1,2,159,160,161,162,163,164,165,166,167,168,169,170,8.6,4.2,11.0,2.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P3,c7noh4z6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.200.15,2016-08-22 22:28:53.833365+00:00,0,117,1,,,4,,339,5.4,3,5.1,5,117,0,1,0,1,173,14,22.4,2.1,29,9,1.05,1.05,0.90,1,1,3,1,1,5,3,5,5,5,12,11,5,3,5,115,116,117,118,119,120,121,122,123,124,125,126,7.5,3.3,6.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P8,ihne4spc,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:22.599381+00:00,0,122,1,,,2,,344,3.3,2,3.7,12,122,0,0,1,3,174,15,21.8,1.7,29,9,1.05,1.05,0.90,1,1,3,1,1,5,3,5,5,5,12,11,5,3,5,115,116,117,118,119,120,121,122,123,124,125,126,7.5,3.3,6.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P5,doui53it,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.111.201.32,2016-08-22 22:29:19.633131+00:00,0,119,1,,,1,,341,5.4,3,5.1,5,119,1,0,0,1,172,14,22.4,2.1,29,9,1.05,1.05,0.90,1,1,3,1,1,5,3,5,5,5,12,11,5,3,5,115,116,117,118,119,120,121,122,123,124,125,126,7.5,3.3,6.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P10,ydsge81s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.33.196.195,2016-08-22 22:30:33.853887+00:00,0,124,1,,,2,,334,3.4,0,3.1,11,124,0,1,0,1,167,11,23.4,3.1,28,8,0.90,1.10,1,3,1,2,6,1,2,10,6,12,2,9,2,11,2,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.3,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
